run,maxOpenCanopiesBelow1000Ft,maxOpenCanopiesBelow500Ft,minHorizontalSeparationFt,fullyOpenAltitudeMinFt,fullyOpenAltitudeMaxFt,fullyOpenAltitudeSpreadFt,canopyCongestionScore,canopyCollisionExposurePairSeconds,estimatedCanopyCollisionRiskPer10k
2355,6,5,0.39871340162095786,2705.418250704243,3137.9863132644946,432.56806256025175,0,48.36,0.97
2356,6,4,0.26617261979251644,2816.7084556661985,3132.651734873519,315.94327920732076,8.45,32.4,0.65
2357,10,6,0.2584093314113996,2763.499710344966,3217.4232708799454,453.9235605349795,51.8,102.35,2.05
2358,8,6,0.5506354843925696,2820.8631080557643,3146.819068354988,325.95596029922353,0.15,24.41,0.49
2359,7,4,0.15232182712718725,2681.214955644526,3176.7482499239086,495.5332942793825,0,0,0
2360,7,6,0.008561903915065242,2678.0637915898856,3166.4856085115234,488.42181692163786,38.25,49.87,1
2361,7,5,0.2281403381929882,2658.4416615701125,3131.416722093205,472.97506052309245,41.45,107.83,2.16
2362,7,5,0.3962648353029027,2800.817216325758,3115.0012494734137,314.18403314765555,51.1,116.24,2.32
2363,8,6,0.19870678073238549,2781.767184825686,3092.7888843249916,311.02169949930567,2.5,60.94,1.22
2364,5,3,0.14744818078707617,2747.9276654838895,3209.858980695848,461.93131521195846,56.6,60.54,1.21
2365,7,6,0.0958362521866841,2838.87373441835,3164.1469191221445,325.2731847037944,29,6.56,0.13
2366,6,4,0.4589777263639981,2874.082881946812,3262.8975190063916,388.8146370595796,0,5.72,0.11
2367,7,4,1.01404095977297,2777.000334529491,3162.011105338787,385.010770809296,0,4.13,0.08
2368,6,4,0.007351565348103707,2844.2458111490264,3066.7814833472444,222.53567219821798,9.4,73.77,1.48
2369,7,5,0.40842103898793286,2723.760876823651,3167.1315715911837,443.37069476753277,35.7,60.3,1.21
2370,6,5,1.0308809314251624,2674.64357056764,3153.306233591628,478.662663023988,2.8,38.62,0.77
2371,7,4,0.048326053264765696,2766.1869986518564,3100.9106862007243,334.72368754886793,0,49.76,1
2372,7,5,0.17453214849209603,2787.136977305845,3103.4684041782307,316.3314268723857,4.65,17.29,0.35
2373,8,6,0.21608015158030291,2794.5435870335796,3175.8747979831937,381.33121094961416,21.35,108.93,2.18
2374,6,4,0.44338832149231694,2688.7204052169786,3149.398528710807,460.6781234938285,0,0.9,0.02
2375,7,5,0.6079896152520299,2848.801186153907,3035.2769399844915,186.47575383058438,0,0,0
2376,9,6,0.052303706934559414,2745.534033092433,3135.658261235348,390.12422814291494,31.7,57.43,1.15
2377,7,4,0.31019074952444775,2739.023396815046,3254.342098398642,515.3187015835961,20.95,86.22,1.72
2378,8,5,1.0773497201220201,2886.054225794915,3279.5510642676672,393.4968384727522,32.6,47.24,0.94
2379,7,4,0.6427109872596889,2855.051220902434,3215.1417681127095,360.0905472102754,16.4,70.69,1.41
2380,6,4,0.003145044850458395,2864.438586114795,3115.7810534142795,251.34246729948472,46.1,76.58,1.53
2381,7,5,0.05136167663384124,2848.4102364851215,3167.4137387596465,319.0035022745251,36.2,11.55,0.23
2382,7,4,0.46499326880614517,2663.1977861643745,3122.6647336953006,459.46694753092606,0,0,0
2383,6,4,0.34063529015964783,2857.0568560195575,3213.87287212723,356.81601610767257,0,0,0
2384,6,3,0.7190125206618064,2762.1236605081713,3100.3896667284935,338.2660062203222,1.2,18.06,0.36
2385,6,5,0.3166059935171931,2650.6578414989826,3135.149538689825,484.4916971908424,19.8,100.18,2
2386,7,4,0.5284780837254527,2721.9981245090075,3132.276689871289,410.27856536228137,0,24.79,0.5
2387,6,5,0.07101539482797334,2827.320961726749,3164.7289933640964,337.40803163734745,0,27.73,0.55
2388,7,5,0.2706475971292127,2892.9320735043043,3120.2389623744675,227.30688887016322,37.55,64.69,1.29
2389,6,4,0.38234745717151114,2573.5046487779173,3196.490447942425,622.9857991645076,0,8.7,0.17
2390,7,5,0.13747726155610937,2765.5452159068122,3206.8811999443597,441.3359840375474,38.5,57.83,1.16
2391,7,5,0.004537346688187777,2486.3354431854773,3223.3200345214877,736.9845913360105,24.45,80.32,1.61
2392,9,7,0.0006580798182735837,2799.9115341389197,3211.205057496411,411.29352335749127,15.8,64.29,1.29
2393,7,5,0.36553803834484366,2634.2597148006034,3076.5017139419892,442.2419991413858,0,13.62,0.27
2394,7,4,0.29327603565813354,2755.016085030008,3175.3159313227316,420.2998462927235,16.2,26.85,0.54
2395,6,4,0.2408382238769416,2669.17778265901,3282.879752667865,613.7019700088549,33.55,23.32,0.47
2396,8,6,0.2036739018831705,2718.786502149368,3069.4402556530736,350.6537535037055,24.25,52.24,1.04
2397,5,3,0.1966511861573365,2785.0498047788174,3232.71711396957,447.6673091907528,0,4.54,0.09
2398,7,4,0.008957900750201623,2684.193859812867,3189.014800545897,504.82094073303006,28.95,65.77,1.32
2399,8,5,0.35422204811499663,2868.3308369787196,3196.173189778933,327.8423528002136,11.3,39.31,0.79
2400,7,5,0.17359152280699094,2588.782453793914,3128.5563893456183,539.7739355517042,7.1,28.97,0.58
2401,7,5,0.16993305892545177,2774.3974784981356,3173.49304380539,399.0955653072542,7.1,106.73,2.13
2402,6,5,0.9559678263345299,2801.303169815215,3198.70922440708,397.4060545918651,0,0,0
2403,8,6,0.40308258211715353,2678.5041607368516,3118.445877880035,439.94171714318327,28,102.17,2.04
2404,9,5,0.031381544517955565,2791.064162835714,3150.8049452037553,359.74078236804144,44.9,39.02,0.78
2405,5,4,0.17149516750934313,2680.093851250447,3191.157116833584,511.06326558313685,5.8,29.72,0.59
2406,9,6,0.10185612484975073,2740.400965590426,3026.5551884893093,286.1542228988833,56.15,75.49,1.51
2407,9,5,0.16305906905968734,2755.3964952437414,3170.2576349077517,414.86113966401035,15.5,27.46,0.55
2408,5,3,0.4724629177091981,2633.092654457378,3180.1629001877673,547.0702457303892,0,14.25,0.28
2409,7,6,0.2076532131003444,2674.563103231464,3161.106811132562,486.54370790109806,29.7,64.94,1.3
2410,7,6,0.31873562519673587,2734.651410759989,3261.7988154751283,527.1474047151391,0,0,0
2411,7,5,0.7040036471345605,2687.9945411491453,3234.526411062983,546.5318699138375,7.55,43.08,0.86
2412,6,4,0.7506775469814247,2761.72729794347,3290.992837888783,529.2655399453129,1.6,20.22,0.4
2413,6,3,0.2891074307775443,2747.927550605014,3281.669029698935,533.741479093921,0,1.64,0.03
2414,7,4,0.02101786895174764,2737.1188098010794,3290.810452857261,553.6916430561819,2.5,31.08,0.62
2415,8,5,0.0746043608986351,2804.3626892879997,3274.9849573265888,470.622268038589,0,43.44,0.87
2416,7,4,0.8658294885484242,2837.7614456918677,3169.3074182200485,331.54597252818076,32.3,76.73,1.53
2417,8,5,0.06892589646130655,2808.7409543415793,3195.321108761729,386.58015442014994,21.75,100.12,2
2418,8,6,0.676375411448562,2687.4357402101205,3319.1154798978882,631.6797396877678,15.2,47.65,0.95
2419,6,4,0.5156667551332853,2639.8835771300824,3104.768885533468,464.8853084033858,0,74.38,1.49
2420,6,4,0.48429467407040355,2737.938187089692,3098.891189760227,360.95300267053517,0,28.41,0.57
2421,6,5,0.8657695379687006,2752.9274518220545,3231.8306062847164,478.90315446266186,0,3.7,0.07
2422,8,5,0.5195013404378286,2841.714996607292,3185.6787369906106,343.9637403833185,9.8,37.84,0.76
2423,7,5,0.520452107591421,2667.3104502690035,3122.845034577397,455.53458430839373,0,0,0
2424,6,4,0.3621351008816434,2595.05534330079,3130.558361830298,535.5030185295082,0,0,0
2425,9,6,0.07278572955249213,2763.5045503371557,3258.3252178360763,494.82066749892056,44.85,95.89,1.92
2426,6,5,1.1049872527973972,2671.4986393506806,3243.225150736926,571.7265113862454,13.65,45.5,0.91
2427,7,4,0.38790109001577394,2636.378650820409,2959.951371265251,323.57272044484216,0,9.25,0.18
2428,5,3,0.2396245379138723,2655.587486142673,3171.773194153682,516.1857080110094,0,1.5,0.03
2429,5,4,0.8621416611323124,2736.020054010038,3114.8789582193053,378.85890420926717,0,7.17,0.14
2430,8,6,0.06346245626507353,2869.215425485352,3045.5865227120603,176.37109722670812,1.9,19.57,0.39
2431,8,4,0.5173169124129756,2845.587459695957,3182.5813246031735,336.99386490721645,2.3,42.92,0.86
2432,6,4,0.3039561572586868,2645.0120363305277,3190.6043261810046,545.5922898504768,1.3,14.65,0.29
2433,7,5,0.06938641072045044,2775.153131504894,3222.856774172359,447.7036426674649,93.6,143.42,2.87
2434,7,6,0.03460858218016087,2746.49741927772,3140.0625511013445,393.5651318236246,67.5,110.76,2.21
2435,8,5,0.26740623142178876,2649.2475733792317,3061.523452639899,412.27587926066735,22.55,34.5,0.69
2436,8,5,0.24199816039613006,2654.8006051733937,3251.648927058128,596.8483218847341,48.95,80.35,1.61
2437,6,4,0.1422745727412838,2700.443555777591,3140.550208191133,440.1066524135422,21.55,86.85,1.74
2438,7,4,0.0702742497172426,2676.787594758476,3125.225924649872,448.4383298913958,10.35,34.43,0.69
2439,7,4,0.23124378464385434,2737.5093863610196,3146.7909288880537,409.28154252703416,52.6,53.14,1.06
2440,7,6,0.19635185696549473,2801.930954259721,3132.91200227684,330.98104801711906,4.7,61.93,1.24
2441,6,5,0.3503434245781216,2800.0741212003522,3221.4677219644377,421.3936007640855,13.1,46.66,0.93
2442,8,6,1.0568295934829872,2646.0885252031644,3084.3883022299533,438.2997770267889,0.45,17.49,0.35
2443,6,4,0.0925975128565094,2845.437052890284,3169.480509202089,324.0434563118047,0,0,0
2444,5,3,0.6875242672390905,2805.8008530986126,2996.517659023015,190.71680592440225,1.2,15.14,0.3
2445,7,5,0.03825796738182161,2810.2727873317476,3248.0109193251687,437.7381319934211,80.95,94.58,1.89
2446,9,6,0.06151978216738171,2628.109361675546,3213.742723263964,585.6333615884178,29.7,67,1.34
2447,8,5,0.14533694556804866,2785.417705837699,3220.3774007442735,434.95969490657444,9.35,99.17,1.98
2448,6,4,0.8465646055296069,2723.9178568247657,3130.8835780803897,406.965721255624,0,0,0
2449,6,5,0.07436199098861987,2744.4866681988037,3159.111495290639,414.6248270918354,23,20.58,0.41
2450,6,3,0.19327428405182875,2755.557791690528,3029.0704366021673,273.5126449116392,0,0,0
2451,7,6,0.7768626929001369,2769.229984384384,3299.544122270607,530.3141378862233,0,0,0
2452,6,4,0.0015192232017401037,2818.0299822418883,3241.020104126599,422.9901218847108,10.55,35.1,0.7
2453,7,4,0.26630985733158885,2779.8836981364984,3123.9734651106264,344.089766974128,17.5,52.93,1.06
2454,6,5,0.0863473772196102,2852.367989515382,3152.966665659309,300.59867614392715,9.55,34.56,0.69
2455,7,5,0.11696570458353434,2678.3290009281154,3237.3960331477674,559.067032219652,7.45,15.69,0.31
2456,7,5,0.022594497225609633,2833.7324155490965,3177.365602896505,343.6331873474087,14.45,23.67,0.47
2457,8,5,0.06586449301098247,2707.4959598633636,3225.756058545247,518.2600986818834,25.05,51.7,1.03
2458,8,6,1.006452260474432,2802.4853180672094,3126.185197810754,323.69987974354444,9.05,32.71,0.65
2459,7,5,1.050094527117025,2670.8205941263495,3104.9734425812203,434.15284845487076,36.75,138.41,2.77
2460,8,7,0.2574317593022116,2803.2261993327074,3075.073227005417,271.8470276727094,13.05,78.01,1.56
2461,6,4,0.732694214915304,2577.566987094746,3202.3139497942616,624.7469626995157,0,23.29,0.47
2462,7,6,0.014693745852788837,2810.3513164489887,3147.7375973275425,337.38628087855386,20.35,57.14,1.14
2463,7,5,0.00018338119236600538,2673.9051114899457,3141.150712789857,467.2456012999114,37.3,57.53,1.15
2464,7,5,0.6376005740349612,2672.230512127381,3213.356658959942,541.1261468325606,4.5,26.36,0.53
2465,7,5,0.05564921582812001,2789.814100279763,3232.8853397623084,443.0712394825455,0,5.86,0.12
2466,7,5,0.11428669346096308,2766.380475902275,3145.2028715961037,378.82239569382864,73.7,140.63,2.81
2467,7,5,0.06444410915919863,2736.4940535877636,3155.464993462477,418.9709398747136,63.6,62.46,1.25
2468,8,6,0.0802860044362013,2845.5096585152005,3184.0013391466623,338.4916806314618,30.65,63.09,1.26
2469,6,4,1.0217876589951573,2701.354710771992,3017.6403163290333,316.28560555704144,1.95,19.96,0.4
2470,7,4,0.023711854901226695,2780.085805372534,3166.7056466842296,386.6198413116954,10.5,23.01,0.46
2471,8,6,0.3957363531011403,2834.138022932549,3311.7864808615136,477.6484579289645,19.65,92.58,1.85
2472,6,3,0.29242703923883645,2814.2511495194185,3121.117175687058,306.8660261676396,6.35,55.37,1.11
2473,7,6,0.04504879641398608,2764.8391606747,3199.7854427270795,434.9462820523795,28.5,55.96,1.12
2474,7,4,0.006451869768054805,2574.9091788945393,3298.1621815905064,723.2530026959671,44.45,98.83,1.98
2475,8,6,0.6902424826814989,2726.2728003280095,3055.1616838633186,328.8888835353091,28.15,107.8,2.16
2476,7,5,0.5323282411668534,2823.1155703464533,3129.4631363953326,306.34756604887934,7.35,30.5,0.61
2477,7,6,0.11314075215926463,2819.0430273185502,3113.9121400770628,294.86911275851253,40.5,59.78,1.2
2478,7,5,0.0902297935810173,2738.890685740942,3221.5206015667723,482.62991582583027,32.7,52.74,1.05
2479,8,6,0.19133881675057973,2639.4183611408216,3174.128567731425,534.7102065906033,54.4,152.73,3.05
2480,7,5,0.018711502814934694,2738.0647799750573,3106.2032637920292,368.138483816972,110.55,174.25,3.48
2481,8,5,0.3039042062413992,2779.5638323670323,3074.5724174117217,295.0085850446894,3.2,58.84,1.18
2482,7,5,0.09307216731668437,2879.118444115944,3196.559569530496,317.44112541455206,16.25,28.25,0.57
2483,8,6,0.8372746323709425,2691.056508079082,3110.7058595094027,419.6493514303206,11,46.24,0.92
2484,9,5,0.09596760112356717,2707.693557436455,3162.007568374495,454.3140109380397,91.2,168.69,3.37
2485,9,6,0.6966287455410448,2885.669481382783,3173.2325367767357,287.5630553939527,17.75,71.73,1.43
2486,7,6,0.03828001325644876,2726.8682440999705,3147.1911094727107,420.3228653727401,33.1,52.39,1.05
2487,6,4,0.4105633230190597,2706.7250195994166,3174.9265153502242,468.2014957508077,1.9,19.41,0.39
2488,7,4,0.049330712455111475,2661.387821387818,3093.3059192121223,431.91809782430437,0,1.54,0.03
2489,7,6,0.6945890611503143,2682.4112371547926,2992.464604284724,310.0533671299313,0,28.87,0.58
2490,7,4,0.12665504994849883,2778.0323812043675,3214.903933522538,436.8715523181704,0,0,0
2491,7,4,0.29562909148556704,2822.742001361924,3241.908806207422,419.16680484549806,2.4,70.12,1.4
2492,8,6,0.07710847229437899,2760.769613465537,3118.91430413671,358.14469067117307,52.65,84.03,1.68
2493,7,5,0.22371867994961442,2780.3040346132766,3080.778848032782,300.4748134195056,31.15,65.35,1.31
2494,6,4,0.9285516560246279,2613.696409922443,3180.2935702082755,566.5971602858326,6.15,37.67,0.75
2495,6,4,0.05593377929485027,2670.934222857312,3144.601199600512,473.66697674319994,10.5,17.45,0.35
2496,7,4,0.8569824032450968,2733.1168998254666,3184.0669459333944,450.95004610792785,0,4.84,0.1
2497,6,4,0.03685713156403708,2583.2313347987233,3093.0636730989536,509.8323383002303,16.4,29.46,0.59
2498,7,4,0.04768778490535225,2795.647387862171,3184.91503184675,389.2676439845791,16.15,11.27,0.23
2499,8,5,1.0108409634605715,2829.4616355114304,3208.1119916239327,378.6503561125023,14.2,47.69,0.95
2500,8,6,0.05513874821029125,2673.99935897153,3109.190149008782,435.1907900372521,65.3,68.55,1.37
2501,9,7,0.13106319366000174,2765.6705035616455,3281.1038593168446,515.433355755199,6.2,89.97,1.8
2502,7,7,0.06613572895294216,2734.351207087134,3081.0000994082075,346.6488923210736,4.75,26.41,0.53
2503,7,5,0.031524468927620744,2756.4697145169293,3123.689217984741,367.2195034678116,76.2,163.18,3.26
2504,6,4,1.06442199273663,2723.760841787391,3125.5903100670844,401.8294682796932,10.6,51.72,1.03
2505,7,5,0.5943388108660899,2786.1861229714114,3095.100827807897,308.9147048364857,6.3,29.92,0.6
2506,7,4,0.865241855269811,2733.4611593435093,3155.349418821532,421.8882594780225,12.1,41.76,0.84
2507,8,5,0.40165920704554875,2635.1056824108146,3008.8303668863855,373.72468447557094,40.85,62.77,1.26
2508,8,5,0.10629260121943639,2760.7141660178063,3040.1742223209044,279.4600563030981,15.85,49.9,1
2509,7,5,0.10839380492819393,2730.9153054949848,3082.1529401906337,351.2376346956489,26.9,7.54,0.15
2510,6,4,0.34557565482724095,2776.2278153345587,3106.7678813710795,330.5400660365208,6.15,26.4,0.53
2511,6,4,0.5208219183401067,2635.4119523880377,3108.870133650686,473.4581812626484,0,0,0
2512,6,4,0.305815888144337,2671.0429469186247,3064.283498864284,393.24055194565926,0,0,0
2513,8,5,0.24388814801441397,2789.6285528898607,3065.979497121133,276.3509442312725,45.1,47.85,0.96
2514,7,4,0.03042882905580865,2677.0294292022418,3206.4040608784608,529.374631676219,30.1,36.81,0.74
2515,6,5,0.0022836709130315833,2749.7900075369917,3226.9947018999073,477.2046943629157,69.35,62.21,1.24
2516,7,5,0.3281489934312082,2823.939005166903,3125.9102949865633,301.97128981966034,28.95,88.9,1.78
2517,9,5,0.40927978078373844,2668.4868585446325,3196.6845564666382,528.1976979220058,17.65,51.13,1.02
2518,6,5,0.19465330218924098,2787.459432357701,3048.0016531531232,260.54222079542205,30.55,37.86,0.76
2519,6,3,0.4179687458978354,2719.315130960995,3028.2557169147544,308.94058595375964,28,60.22,1.2
2520,6,4,0.02545232259760759,2798.0142599490996,3148.841751244426,350.8274912953266,30.65,50.94,1.02
2521,7,6,0.16170025575343383,2659.6389411526857,3228.7017606926875,569.0628195400018,60,185.85,3.72
2522,8,6,0.018091599433068112,2742.608999810285,3084.221318491474,341.6123186811892,51.5,53.28,1.07
2523,9,5,0.11355057454939999,2680.7260221560027,3218.7375941835194,538.0115720275166,12.15,51.69,1.03
2524,7,5,0.5185247795014484,2723.190290194878,3178.61063570839,455.4203455135121,38.15,57.1,1.14
2525,6,4,0.2662917987473753,2664.0968925835778,3094.9578217854473,430.86092920186957,27.7,72.8,1.46
2526,7,4,0.14332079114879956,2818.183610875477,3117.3714664516656,299.18785557618867,34.45,76.42,1.53
2527,7,4,0.2850915868801007,2863.7863878447074,3043.625050759204,179.83866291449658,24.5,4.82,0.1
2528,7,5,0.09187659241340025,2892.9554307643753,3149.634360532045,256.6789297676696,57.35,115.87,2.32
2529,6,5,0.8607136296551667,2609.971133722642,3124.280719410633,514.3095856879909,0,4.96,0.1
2530,7,5,0.01549684012390841,2734.1574595051084,3128.4833943421713,394.32593483706296,5.1,52.33,1.05
2531,6,4,0.04361285465310881,2772.2125443741706,3199.024640725064,426.81209635089317,50.3,41.59,0.83
2532,6,4,0.5415042254437871,2812.245924774879,3063.421964165158,251.17603939027913,26.25,50.23,1
2533,5,3,0.10190581547509511,2618.220219931188,3156.7327373304083,538.5125173992205,32.7,15.24,0.3
2534,6,4,0.3350717656769396,2755.5908967836444,3145.3449008436987,389.7540040600543,5.6,50.34,1.01
2535,8,6,1.0944729231299684,2755.4392739398445,3260.197300176934,504.7580262370893,5.25,75.16,1.5
2536,8,5,0.0321864725700762,2787.329649379192,3168.1789749374775,380.8493255582857,60.6,101.84,2.04
2537,9,7,0.0483894161974442,2682.2484212113186,3081.2610616536545,399.01264044233585,26.95,121.79,2.44
2538,7,4,0.1066790451529661,2659.1903464798856,3013.5936274006485,354.4032809207629,36.15,37,0.74
2539,8,5,0.22854481065024182,2748.961187255626,3149.256672155111,400.295484899485,28.65,83.01,1.66
2540,6,4,0.9926148576020715,2772.6691532856603,3182.5475938184836,409.87844053282333,10.55,38.22,0.76
2541,6,5,0.3201877705950767,2805.981805030771,3212.9032593867096,406.92145435593875,5.55,57.9,1.16
2542,5,4,0.7271724877936652,2805.625630717723,3161.1994980824243,355.5738673647011,0.3,19.99,0.4
2543,5,3,0.4218922164804491,2729.05778090694,3164.117078345584,435.0592974386441,0,22.94,0.46
2544,7,4,0.864922282762911,2814.0677599125474,3173.7014046030267,359.6336446904793,0,50.23,1
2545,8,5,0.929180909926223,2647.8664350643594,3244.009700180391,596.1432651160317,9,60.33,1.21
2546,8,7,0.26406731531578637,2647.046288871565,3026.6023824772938,379.5560936057286,13.15,36.54,0.73
2547,7,6,0.7579683767402078,2769.1116922043784,3161.6369849452362,392.5252927408578,44.15,117.83,2.36
2548,7,4,0.1284902064566085,2899.2727301820864,3076.597394598278,177.32466441619135,34.75,125.34,2.51
2549,6,4,0.3014452317426633,2727.016940301928,3165.9816959350474,438.96475563311924,0,0,0
2550,7,5,0.8303126398610123,2778.6833166531424,3199.7405215272433,421.057204874101,7.95,31.66,0.63
2551,6,5,0.05962622027837296,2806.806193801439,3245.43491776145,438.62872396001103,0,64.53,1.29
2552,6,5,0.12956377420592813,2750.417430521546,3260.8566211525376,510.43919063099156,3.7,44.71,0.89
2553,5,4,0.5649293346618579,2654.9476937213753,3091.51522920738,436.56753548600454,0,0,0
2554,6,4,0.1539835818228197,2766.635068400277,3238.6846959308436,472.0496275305668,0,35.07,0.7
2555,7,5,0.0682694500936897,2705.801225611966,3053.7441322887466,347.9429066767807,65.95,114.6,2.29
2556,7,4,0.0032036891380180454,2741.9856354187023,3024.0404890595405,282.05485364083825,0,42.23,0.84
2557,7,5,0.6365218663333206,2871.3892670617233,3114.7765280723183,243.387261010595,0,0,0
2558,9,5,0.0749708569353969,2773.123596402361,3158.203699603752,385.080103201391,30.7,55.12,1.1
2559,6,4,0.22769754563504618,2750.5256060974266,3086.978610154488,336.4530040570612,24.4,47.95,0.96
2560,7,6,0.1378646783779932,2648.656582637409,3238.792641555844,590.1360589184351,34.25,30.07,0.6
2561,6,4,0.2845627150260511,2731.378472645205,3156.361185882499,424.98271323729386,0,0,0
2562,7,6,0.019401521630074033,2772.3005897241324,3235.094801443872,462.79421171973945,68.4,151.9,3.04
2563,6,4,0.006210824427563331,2818.3026201273465,3275.1987697687605,456.896149641414,21.6,67.16,1.34
2564,7,4,0.021676306534256493,2741.9950587694043,3126.427646432826,384.4325876634216,20.95,3.45,0.07
2565,6,4,0.006131486273412529,2761.8144948485037,3167.3424146471,405.5279197985965,79.2,101.5,2.03
2566,8,5,0.5791668228905613,2801.2440295402594,3105.655521241142,304.41149170088283,2.85,29,0.58
2567,7,6,0.08202970052639579,2745.628656436273,3100.6516844800403,355.0230280437672,23.2,81.17,1.62
2568,9,6,0.026120381132596748,2717.6417768339074,3062.911442815387,345.26966598147965,24.6,125.51,2.51
2569,9,5,0.04359300927170761,2780.413985384629,3197.1642293663185,416.75024398168944,44.35,106.25,2.12
2570,6,5,0.16083872512120947,2784.302834826132,3059.0472768037366,274.74444197760477,0,0,0
2571,6,3,0.6158550797372947,2683.35916265683,3191.46650643508,508.1073437782502,0,0,0
2572,7,5,0.38107393168953174,2650.0419535359883,3119.8154325862824,469.7734790502941,25,50.76,1.02
2573,8,6,0.008906238056574287,2739.4697945804583,3125.157575435915,385.6877808554568,12.45,98.88,1.98
2574,7,5,0.15672340864446432,2737.517239885404,3242.4472991024168,504.93005921701297,28.4,28.09,0.56
2575,8,7,0.05080644393669338,2719.751879424503,3235.4315515902654,515.6796721657624,70.35,93.87,1.88
2576,8,5,0.059569865494101044,2634.5493974852934,3051.4082962523835,416.85889876709007,28.45,70.46,1.41
2577,8,5,0.18141500532751748,2853.3455749419218,3201.6386686416076,348.29309369968587,45.25,74.34,1.49
2578,6,4,0.5627659226618786,2765.499132759758,3128.3184890413922,362.8193562816341,0,12.43,0.25
2579,7,4,0.24138998606494155,2648.037550018585,3213.401313309093,565.3637632905079,39,48.06,0.96
2580,6,4,0.24650489989462757,2622.854084661982,3069.530726571886,446.676641909904,0,0,0
2581,6,4,0.04108992540001965,2816.6220692438133,3238.6309882225382,422.008918978725,48.65,66.18,1.32
2582,8,5,0.08951020674064937,2671.587708988156,3178.590583738137,507.00287474998095,16.6,35.13,0.7
2583,6,4,0.14373910393622996,2732.495608720605,3150.0112555435217,417.51564682291655,15.65,46.67,0.93
2584,5,3,0.4583324890782196,2718.2625998374847,3298.5968709954836,580.334271157999,0,58.71,1.17
2585,6,4,0.4431976223911064,2765.5449571780605,3122.6568142227534,357.1118570446929,0,3.76,0.08
2586,7,5,0.08337663553475758,2751.664982083919,3076.086822794353,324.421840710434,0,32.83,0.66
2587,7,5,0.07101130673787359,2771.1837991003963,3128.6425379923276,357.45873889193126,24.25,59.92,1.2
2588,9,7,0.05305404692893146,2877.1450739470088,3258.95454212466,381.80946817765107,62.4,110.81,2.22
2589,5,3,0.3020873814307677,2711.2478807038756,3081.864842391064,370.61696168718845,24.85,8.42,0.17
2590,6,4,0.3657668094801192,2679.7257249396275,3181.681358286743,501.9556333471155,1.15,68.91,1.38
2591,8,7,0.14128994574726553,2747.944191091993,3118.7026999943414,370.75850890234824,55.2,131.79,2.64
2592,6,4,0.008662972047919023,2821.0515586485676,3164.1969873516414,343.1454287030738,16.3,46.48,0.93
2593,8,7,0.14389777344085175,2856.668911169047,3129.6008462683553,272.93193509930825,0,76.3,1.53
2594,7,4,0.09538480664228989,2786.1608153928214,3112.1160035669436,325.9551881741222,39.8,92.24,1.84
2595,6,4,0.2772370562094828,2726.592261984171,3140.8576760685937,414.2654140844229,35.45,59.35,1.19
2596,6,4,0.02082601302255216,2732.2019009884943,3120.547576792375,388.34567580388057,2.7,33.09,0.66
2597,8,6,0.6744026922448916,2733.0996484546904,3162.127325373195,429.02767691850477,6.25,29.55,0.59
2598,7,4,0.030899139931314077,2749.1371304719455,3287.615890393461,538.4787599215156,50.8,93.19,1.86
2599,9,7,0.12181555902563988,2623.852149908519,3147.790066938493,523.937917029974,49.35,141.08,2.82
2600,7,5,1.0748961145147808,2634.3430517180986,3145.305261273369,510.9622095552704,4.4,33.27,0.67
2601,7,6,0.1404898640650761,2780.622818274672,3205.6772157071246,425.05439743245233,28.6,63.85,1.28
2602,6,3,1.033851704261455,2629.589368882113,3210.7416904066713,581.1523215245584,0,0,0
2603,5,4,0.29285211625697055,2700.3253678732112,3166.4778286379014,466.1524607646902,37.35,42.15,0.84
2604,8,5,0.14461246050999227,2878.9168732207295,3211.8718712971486,332.9549980764191,16.55,58.88,1.18
2605,8,5,0.4441795869178286,2659.0330581229264,3081.0671077899765,422.0340496670501,0,3.98,0.08
2606,8,7,0.20144228429237473,2777.4963365272915,3204.429953558347,426.9336170310553,41.65,75.15,1.5
2607,7,4,0.36526144070092376,2806.356960759793,3186.7127343524407,380.3557735926479,34.55,53.04,1.06
2608,5,4,0.4591297968690795,2766.9876767240366,3185.4489601658925,418.4612834418558,0,20.68,0.41
2609,6,4,0.27644730667617146,2861.899053499249,3169.386747632945,307.4876941336961,0,45.5,0.91
2610,7,5,0.6751917190351838,2807.9172511565894,3292.809159419454,484.8919082628645,19.95,43.5,0.87
2611,8,4,0.05777719089853468,2708.8145710540816,3214.3840291117817,505.5694580577001,39.3,83.21,1.66
2612,7,4,0.05463149105741162,2810.476433381185,3153.5367605032043,343.0603271220193,0,0,0
2613,7,5,0.11724927739405194,2782.1876896175404,3173.708997685266,391.5213080677254,28.45,49.1,0.98
2614,9,6,0.005967857724498585,2799.8100575116996,3219.4459797794766,419.635922267777,7.4,60.94,1.22
2615,6,5,0.43963529896115344,2745.2494467448514,3239.4008582081724,494.151411463321,0,0,0
2616,8,5,0.051943493960150314,2757.6408817532365,3060.7338419460025,303.092960192766,42.85,45.29,0.91
2617,6,4,0.09854964211312438,2739.8422702610437,3166.9102916067,427.06802134565623,39.85,52.37,1.05
2618,8,5,0.4459776732249378,2821.683777396763,3236.807184844882,415.123407448119,0,5.69,0.11
2619,9,7,0.12079621854552608,2726.9057539578516,3107.586605725255,380.6808517674035,32.35,97.3,1.95
2620,7,5,0.975495267871966,2721.9046927152117,3114.2673473323316,392.3626546171199,12.9,12.34,0.25
